date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,year,month,quarter,house_age,is_renovated,years_since_renovation,living_lot_ratio,sqft_per_bedroom,sqft_per_bathroom,has_basement,basement_ratio,price_per_sqft,condition_label,state,zipcode
2014-05-05,499000.0,4.0,2.5,2910,6479,2.0,0,0,3,2910,0,2006,0,34010 SE Sorenson St,Snoqualmie,WA 98065,USA,2014,5,2,19,0,19,0.4491433863250502,727.5,1164.0,0,0.0,171.47766323024055,Average,WA,98065
2014-05-05,501000.0,4.0,1.0,2070,7519,1.0,0,0,3,1160,910,1963,2008,2506 166th Ave NE,Bellevue,WA 98008,USA,2014,5,2,62,1,17,0.2753025668306956,517.5,2070.0,1,0.4396135265700483,242.02898550724638,Average,WA,98008
2014-05-05,1090000.0,4.0,2.5,4340,141570,2.5,0,0,3,4340,0,1992,0,8814 218th Ave NE,Redmond,WA 98053,USA,2014,5,2,33,0,33,0.030656212474394293,1085.0,1736.0,0,0.0,251.1520737327189,Average,WA,98053
2014-05-05,400000.0,2.0,1.0,840,5510,1.0,0,0,3,840,0,1955,2005,4515 SW Trenton St,Seattle,WA 98136,USA,2014,5,2,70,1,20,0.15245009074410162,420.0,840.0,0,0.0,476.1904761904762,Average,WA,98136
2014-05-05,220000.0,4.0,1.5,1240,9600,1.0,0,0,3,1240,0,1971,0,4924 SW 314th Pl,Federal Way,WA 98023,USA,2014,5,2,54,0,54,0.12916666666666668,310.0,826.6666666666666,0,0.0,177.41935483870967,Average,WA,98023
2014-05-05,657100.0,4.0,1.0,1390,4240,1.0,0,0,3,1050,340,1924,2011,4312 Woodlawn Ave N,Seattle,WA 98103,USA,2014,5,2,101,1,14,0.3278301886792453,347.5,1390.0,1,0.2446043165467626,472.7338129496403,Average,WA,98103
2014-05-05,309950.0,4.0,2.75,2310,5000,2.0,0,0,3,2310,0,2006,0,22912 SE 268th Pl,Maple Valley,WA 98038,USA,2014,5,2,19,0,19,0.462,577.5,840.0,0,0.0,134.17748917748918,Average,WA,98038
2014-05-05,300000.0,3.0,2.0,1050,10072,1.0,0,0,3,1050,0,1986,0,27106 NE Miller St,Duvall,WA 98019,USA,2014,5,2,39,0,39,0.10424940428911834,350.0,525.0,0,0.0,285.7142857142857,Average,WA,98019
2014-05-05,525888.0,5.0,1.75,2550,71874,1.0,0,0,5,1810,740,1960,0,13129 195th Pl SE,Issaquah,WA 98027,USA,2014,5,2,65,0,65,0.03547875448701895,510.0,1457.142857142857,1,0.2901960784313726,206.2305882352941,Very Good,WA,98027
2014-05-05,740000.0,4.0,1.75,2010,3600,1.5,0,0,3,2010,0,1902,0,1014 W Garfield St,Seattle,WA 98119,USA,2014,5,2,123,0,123,0.5583333333333333,502.5,1148.5714285714287,0,0.0,368.1592039800995,Average,WA,98119
2014-05-05,340000.0,5.0,1.0,1120,9022,1.5,0,0,4,1120,0,1962,0,14150 75th Ave NE,Kirkland,WA 98034,USA,2014,5,2,63,0,63,0.12414098869430282,224.0,1120.0,0,0.0,303.57142857142856,Good,WA,98034
2014-05-05,398750.0,3.0,2.5,2230,4000,2.0,0,0,3,2230,0,1954,2005,2601 21st Ave S,Seattle,WA 98144,USA,2014,5,2,71,1,20,0.5575,743.3333333333334,892.0,0,0.0,178.81165919282512,Average,WA,98144
2014-05-05,206000.0,2.0,1.0,810,7158,1.0,0,0,5,810,0,1944,0,12807 7th Ave S,Burien,WA 98168,USA,2014,5,2,81,0,81,0.11316010058675607,405.0,810.0,0,0.0,254.320987654321,Very Good,WA,98168
2014-05-05,1030000.0,5.0,2.75,3190,16920,1.0,0,3,3,1690,1500,1976,0,4529 135th Ave SE,Bellevue,WA 98006,USA,2014,5,2,49,0,49,0.18853427895981087,638.0,1160.0,1,0.4702194357366771,322.88401253918494,Average,WA,98006
2014-05-05,600000.0,3.0,1.75,1670,39639,1.0,0,0,4,1670,0,1976,1992,1804 E Beaver Lake Dr SE,Sammamish,WA 98075,USA,2014,5,2,49,1,33,0.04213022528318071,556.6666666666666,954.2857142857143,0,0.0,359.2814371257485,Good,WA,98075
2014-05-05,379950.0,4.0,1.75,1970,9389,1.0,0,0,5,1140,830,1960,0,1701 N 204th Pl,Shoreline,WA 98133,USA,2014,5,2,65,0,65,0.2098200021301523,492.5,1125.7142857142858,1,0.4213197969543147,192.86802030456852,Very Good,WA,98133
2014-05-05,287000.0,3.0,1.0,1450,6000,1.0,0,0,4,1450,0,1953,1983,8681 Beacon Ave S,Seattle,WA 98118,USA,2014,5,2,72,1,42,0.24166666666666667,483.3333333333333,1450.0,0,0.0,197.93103448275863,Good,WA,98118
2014-05-05,2280000.0,7.0,8.0,13540,307752,3.0,0,4,3,9410,4130,1999,0,26408 NE 70th St,Redmond,WA 98053,USA,2014,5,2,26,0,26,0.043996464685850944,1934.2857142857142,1692.5,1,0.3050221565731167,168.38995568685377,Average,WA,98053
2014-05-05,309950.0,3.0,2.5,1880,7838,2.0,0,0,3,1880,0,1994,0,17717 113th Pl SE,Renton,WA 98055,USA,2014,5,2,31,0,31,0.23985710640469507,626.6666666666666,752.0,0,0.0,164.86702127659575,Average,WA,98055
2014-05-05,600000.0,3.0,1.75,1880,6360,1.0,0,0,4,1040,840,1945,0,8040 39th Ave NE,Seattle,WA 98115,USA,2014,5,2,80,0,80,0.29559748427672955,626.6666666666666,1074.2857142857142,1,0.44680851063829785,319.1489361702128,Good,WA,98115
2014-05-05,418000.0,3.0,2.0,1410,6030,1.5,0,0,4,1410,0,1930,0,901 N 97th St,Seattle,WA 98103,USA,2014,5,2,95,0,95,0.23383084577114427,470.0,705.0,0,0.0,296.45390070921985,Good,WA,98103
2014-05-05,449250.0,4.0,2.0,1480,3844,1.5,0,0,5,1480,0,1928,1970,519 N 104th St,Seattle,WA 98133,USA,2014,5,2,97,1,55,0.3850156087408949,370.0,740.0,0,0.0,303.5472972972973,Very Good,WA,98133
2014-05-05,329950.0,2.0,1.0,1140,5250,1.5,0,0,4,1140,0,1949,1985,14017 Roslyn Pl N,Seattle,WA 98133,USA,2014,5,2,76,1,40,0.21714285714285714,570.0,1140.0,0,0.0,289.4298245614035,Good,WA,98133
2014-05-05,245000.0,3.0,1.75,1920,9306,1.0,0,0,3,1000,920,1984,0,30001-30021 55th Pl S,Auburn,WA 98001,USA,2014,5,2,41,0,41,0.2063185041908446,640.0,1097.142857142857,1,0.4791666666666667,127.60416666666667,Average,WA,98001
2014-05-05,549000.0,4.0,2.5,2910,6338,2.0,0,0,3,2910,0,2008,0,16026 SE 137th Terrace,Renton,WA 98059,USA,2014,5,2,17,0,17,0.45913537393499526,727.5,1164.0,0,0.0,188.659793814433,Average,WA,98059
2014-05-05,800000.0,3.0,2.5,3240,7857,2.0,0,0,3,3240,0,1994,0,22721-22727 SE 27th St,Sammamish,WA 98075,USA,2014,5,2,31,0,31,0.41237113402061853,1080.0,1296.0,0,0.0,246.91358024691357,Average,WA,98075
2014-05-05,249950.0,3.0,2.0,1550,15040,1.0,0,0,4,1550,0,1958,1972,18027 SE 128th St,Renton,WA 98059,USA,2014,5,2,67,1,53,0.10305851063829788,516.6666666666666,775.0,0,0.0,161.25806451612902,Good,WA,98059
2014-05-05,210000.0,5.0,2.0,2050,10200,1.0,0,0,3,1430,620,1956,2001,20927-20999 2nd Ave S,Des Moines,WA 98198,USA,2014,5,2,69,1,24,0.20098039215686275,410.0,1025.0,1,0.3024390243902439,102.4390243902439,Average,WA,98198
2014-05-05,1425000.0,2.0,2.5,2220,4000,2.0,0,0,3,2220,0,2000,0,1857 41st Ave E,Seattle,WA 98112,USA,2014,5,2,25,0,25,0.555,1110.0,888.0,0,0.0,641.8918918918919,Average,WA,98112
2014-05-05,585000.0,2.0,1.0,1770,8640,1.5,0,0,3,1520,250,1949,1998,353 NW 88th St,Seattle,WA 98117,USA,2014,5,2,76,1,27,0.2048611111111111,885.0,1770.0,1,0.14124293785310735,330.50847457627117,Average,WA,98117
2014-05-05,615000.0,4.0,1.75,2300,11700,1.0,0,0,4,1960,340,1977,0,18427 NE 26th Way,Redmond,WA 98052,USA,2014,5,2,48,0,48,0.19658119658119658,575.0,1314.2857142857142,1,0.14782608695652175,267.39130434782606,Good,WA,98052
2014-05-05,618500.0,3.0,2.0,1800,5000,1.0,0,0,4,1080,720,1942,1982,2803 NE 62nd St,Seattle,WA 98115,USA,2014,5,2,83,1,43,0.36,600.0,900.0,1,0.4,343.6111111111111,Good,WA,98115
2014-05-05,487585.0,4.0,1.75,2010,9211,1.0,0,0,3,1470,540,1977,2004,13313 127th Pl NE,Kirkland,WA 98034,USA,2014,5,2,48,1,21,0.2182173488220606,502.5,1148.5714285714287,1,0.26865671641791045,242.57960199004975,Average,WA,98034
2014-05-05,509900.0,3.0,2.5,1790,2700,2.0,0,0,3,1790,0,2010,0,4532 185th Ave SE,Issaquah,WA 98027,USA,2014,5,2,15,0,15,0.662962962962963,596.6666666666666,716.0,0,0.0,284.86033519553075,Average,WA,98027
2014-05-05,631625.0,4.0,2.5,2440,6651,2.0,0,0,3,2440,0,2014,0,9288-9358 Holman Rd NW,Seattle,WA 98117,USA,2014,5,2,11,0,11,0.3668621259960908,610.0,976.0,0,0.0,258.86270491803276,Average,WA,98117
2014-05-05,555000.0,3.0,2.5,1940,3211,2.0,0,0,3,1940,0,2009,0,4509 185th Ave SE,Issaquah,WA 98027,USA,2014,5,2,16,0,16,0.6041731547804422,646.6666666666666,776.0,0,0.0,286.08247422680415,Average,WA,98027
2014-05-05,340000.0,2.0,1.5,1160,1438,2.0,0,0,3,1160,0,2001,0,1318 29th Ave S,Seattle,WA 98144,USA,2014,5,2,24,0,24,0.8066759388038943,580.0,773.3333333333334,0,0.0,293.1034482758621,Average,WA,98144
2014-05-05,830000.0,4.0,2.5,3400,9692,2.0,0,0,3,3400,0,2007,0,12001 173rd Pl NE,Redmond,WA 98052,USA,2014,5,2,18,0,18,0.35080478745356997,850.0,1360.0,0,0.0,244.11764705882354,Average,WA,98052
2014-05-05,890000.0,4.0,4.25,4420,5750,2.0,0,0,3,3410,1010,2006,0,842 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,2014,5,2,19,0,19,0.768695652173913,1105.0,1040.0,1,0.22850678733031674,201.35746606334843,Average,WA,98027
2014-05-05,366750.0,3.0,3.0,1571,2017,3.0,0,0,3,1571,0,2008,0,14359 19th Ave NE,Seattle,WA 98125,USA,2014,5,2,17,0,17,0.7788795240456123,523.6666666666666,523.6666666666666,0,0.0,233.45003182686187,Average,WA,98125
2014-05-05,415000.0,3.0,2.25,1620,998,2.5,0,0,3,1540,80,2010,0,935 4th Ave NE,Issaquah,WA 98029,USA,2014,5,2,15,0,15,1.623246492985972,540.0,720.0,1,0.04938271604938271,256.17283950617286,Average,WA,98029
2014-05-05,416286.0,3.0,2.5,1408,989,3.0,0,0,3,1408,0,2005,0,7809 12th Ave NE,Seattle,WA 98115,USA,2014,5,2,20,0,20,1.4236602628918098,469.3333333333333,563.2,0,0.0,295.65767045454544,Average,WA,98115
2014-05-05,478000.0,3.0,2.5,3040,4535,2.0,0,0,3,3040,0,2007,0,2027 Ferndale Ave NE,Renton,WA 98056,USA,2014,5,2,18,0,18,0.6703417861080485,1013.3333333333334,1216.0,0,0.0,157.23684210526315,Average,WA,98056
2014-05-05,890000.0,5.0,3.5,4490,6000,2.0,0,0,3,3200,1290,2006,0,792 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,2014,5,2,19,0,19,0.7483333333333333,898.0,1282.857142857143,1,0.2873051224944321,198.21826280623608,Average,WA,98027
2014-05-05,419190.0,2.0,2.5,1590,1426,2.0,0,0,3,1590,0,2014,0,1273 NE Hickory Ln,Issaquah,WA 98029,USA,2014,5,2,11,0,11,1.115007012622721,795.0,636.0,0,0.0,263.64150943396226,Average,WA,98029
2014-05-05,712198.0,4.0,2.5,2450,4247,2.0,0,0,3,2450,0,2013,1923,17122 NE 117th St,Redmond,WA 98052,USA,2014,5,2,12,1,102,0.5768777960913586,612.5,980.0,0,0.0,290.6930612244898,Average,WA,98052
2014-05-06,397000.0,4.0,2.0,1440,7680,1.0,0,0,3,1200,240,1971,0,10601 NE 138th Pl,Kirkland,WA 98034,USA,2014,5,2,54,0,54,0.1875,360.0,720.0,1,0.16666666666666666,275.69444444444446,Average,WA,98034
2014-05-06,450000.0,2.0,2.0,1100,3000,1.5,0,0,3,1100,0,1912,2005,412 NW 70th St,Seattle,WA 98117,USA,2014,5,2,113,1,20,0.36666666666666664,550.0,550.0,0,0.0,409.09090909090907,Average,WA,98117
2014-05-06,353000.0,3.0,1.0,1350,7740,1.0,0,0,4,860,490,1947,1988,11051 35th Ave NE,Seattle,WA 98125,USA,2014,5,2,78,1,37,0.1744186046511628,450.0,1350.0,1,0.362962962962963,261.48148148148147,Good,WA,98125
2014-05-06,609000.0,4.0,2.5,2150,37981,2.0,0,0,3,2150,0,1985,0,18114 NE 136th St,Redmond,WA 98052,USA,2014,5,2,40,0,40,0.05660725099391801,537.5,860.0,0,0.0,283.25581395348837,Average,WA,98052
2014-05-06,234000.0,3.0,1.75,1490,8366,1.0,0,0,4,1010,480,1975,0,25305 151st Pl SE,Covington,WA 98042,USA,2014,5,2,50,0,50,0.17810184078412622,496.6666666666667,851.4285714285714,1,0.3221476510067114,157.04697986577182,Good,WA,98042
2014-05-06,561000.0,3.0,2.0,2000,7000,2.0,0,0,3,2000,0,1916,1986,6422 Marshall Ave SW,Seattle,WA 98136,USA,2014,5,2,109,1,39,0.2857142857142857,666.6666666666666,1000.0,0,0.0,280.5,Average,WA,98136
2014-05-06,469000.0,2.0,1.0,1030,4400,1.0,0,0,3,1030,0,1924,2011,310 NW 72nd St,Seattle,WA 98117,USA,2014,5,2,101,1,14,0.2340909090909091,515.0,1030.0,0,0.0,455.3398058252427,Average,WA,98117
2014-05-06,329350.0,2.0,1.0,720,6687,1.0,0,0,3,720,0,1942,1999,9712 4th Ave NW,Seattle,WA 98117,USA,2014,5,2,83,1,26,0.10767160161507403,360.0,720.0,0,0.0,457.43055555555554,Average,WA,98117
2014-05-06,488000.0,5.0,2.0,2020,5000,1.5,0,0,4,2020,0,1938,0,9020-9024 11th Ave NW,Seattle,WA 98117,USA,2014,5,2,87,0,87,0.404,404.0,1010.0,0,0.0,241.58415841584159,Good,WA,98117
2014-05-06,279900.0,3.0,1.75,1580,8151,1.0,0,1,4,1100,480,1962,0,1629 S 261st Pl,Des Moines,WA 98198,USA,2014,5,2,63,0,63,0.1938412464728254,526.6666666666666,902.8571428571429,1,0.3037974683544304,177.15189873417722,Good,WA,98198
2014-05-06,606000.0,4.0,2.5,2110,13850,2.0,0,0,3,2110,0,1987,2000,2755 NW Pine Cone Dr,Issaquah,WA 98027,USA,2014,5,2,38,1,25,0.1523465703971119,527.5,844.0,0,0.0,287.2037914691943,Average,WA,98027
2014-05-06,312000.0,4.0,2.0,1300,7054,1.0,0,0,3,1300,0,1950,2013,2815 SW 107th St,Seattle,WA 98146,USA,2014,5,2,75,1,12,0.18429259994329458,325.0,650.0,0,0.0,240.0,Average,WA,98146
2014-05-06,650000.0,3.0,1.5,1630,7475,1.0,0,1,3,1160,470,1940,1996,6009 52nd Ave NE,Seattle,WA 98115,USA,2014,5,2,85,1,29,0.2180602006688963,543.3333333333334,1086.6666666666667,1,0.2883435582822086,398.7730061349693,Average,WA,98115
2014-05-06,1135000.0,4.0,2.75,3370,8103,1.0,0,3,3,1970,1400,1970,2014,3922 SW Henderson St,Seattle,WA 98136,USA,2014,5,2,55,1,11,0.4158953474021967,842.5,1225.4545454545455,1,0.41543026706231456,336.7952522255193,Average,WA,98136
2014-05-06,325000.0,4.0,2.5,1890,6156,1.0,0,0,3,980,910,1980,0,5631 17th Ave SW,Seattle,WA 98106,USA,2014,5,2,45,0,45,0.30701754385964913,472.5,756.0,1,0.48148148148148145,171.95767195767195,Average,WA,98106
2014-05-06,425000.0,4.0,2.0,1520,7983,1.0,0,0,5,1520,0,1967,0,14876 Juanita Woodinville Way NE,Inglewood-Finn Hill,WA 98034,USA,2014,5,2,58,0,58,0.1904046097958161,380.0,760.0,0,0.0,279.60526315789474,Very Good,WA,98034
2014-05-06,219000.0,2.0,1.0,900,5160,1.0,0,0,3,900,0,1952,2008,8652 17th Ave SW,Seattle,WA 98106,USA,2014,5,2,73,1,17,0.1744186046511628,450.0,900.0,0,0.0,243.33333333333334,Average,WA,98106
2014-05-06,250000.0,3.0,1.0,1050,6874,1.0,0,0,3,1050,0,1954,2005,18305 Dayton Ave N,Shoreline,WA 98133,USA,2014,5,2,71,1,20,0.15274949083503056,350.0,1050.0,0,0.0,238.0952380952381,Average,WA,98133
2014-05-06,390000.0,3.0,1.75,1260,6500,1.0,0,0,4,1260,0,1966,0,1415 168th Ave NE,Bellevue,WA 98008,USA,2014,5,2,59,0,59,0.19384615384615383,420.0,720.0,0,0.0,309.5238095238095,Good,WA,98008
2014-05-06,475000.0,6.0,3.0,3470,117612,1.5,0,0,3,3470,0,1924,2011,19007 80th Ave NE,Kenmore,WA 98028,USA,2014,5,2,101,1,14,0.029503792130054756,578.3333333333334,1156.6666666666667,0,0.0,136.88760806916426,Average,WA,98028
2014-05-06,736000.0,4.0,2.5,2290,12047,2.0,0,0,4,2290,0,1988,0,17435 SE 47th St,Bellevue,WA 98006,USA,2014,5,2,37,0,37,0.19008881879306053,572.5,916.0,0,0.0,321.3973799126638,Good,WA,98006
2014-05-06,407000.0,4.0,2.25,2810,23400,1.0,0,1,3,1710,1100,1958,2004,23024-23198 17th Ave S,Des Moines,WA 98198,USA,2014,5,2,67,1,21,0.12008547008547009,702.5,1248.888888888889,1,0.3914590747330961,144.83985765124555,Average,WA,98198
2014-05-06,272000.0,3.0,2.5,1650,13816,2.0,0,0,3,1650,0,1998,2006,32000-32072 NE 55th St,Carnation,WA 98014,USA,2014,5,2,27,1,19,0.11942675159235669,550.0,660.0,0,0.0,164.84848484848484,Average,WA,98014
2014-05-06,362000.0,3.0,2.25,1640,14374,1.0,0,0,4,1140,500,1963,0,17253 Ambaum Blvd S,Burien,WA 98148,USA,2014,5,2,62,0,62,0.11409489355781272,546.6666666666666,728.8888888888889,1,0.3048780487804878,220.73170731707316,Good,WA,98148
2014-05-06,535000.0,3.0,2.5,1850,10109,2.0,0,0,3,1850,0,1991,0,8409 NE 129th Pl,Kirkland,WA 98034,USA,2014,5,2,34,0,34,0.18300524285290334,616.6666666666666,740.0,0,0.0,289.18918918918916,Average,WA,98034
2014-05-06,284000.0,4.0,2.5,2000,5390,2.0,0,0,3,2000,0,2003,0,25434 160th Ave SE,Kent,WA 98042,USA,2014,5,2,22,0,22,0.37105751391465674,500.0,800.0,0,0.0,142.0,Average,WA,98042
2014-05-06,367500.0,3.0,1.5,1410,9647,1.0,0,0,3,1410,0,1961,2004,18048 3rd Ave NW,Shoreline,WA 98177,USA,2014,5,2,64,1,21,0.14615942780138902,470.0,940.0,0,0.0,260.63829787234044,Average,WA,98177
2014-05-06,379900.0,4.0,1.75,1500,11600,1.0,0,0,4,1000,500,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA,2014,5,2,70,1,16,0.12931034482758622,375.0,857.1428571428571,1,0.3333333333333333,253.26666666666668,Good,WA,98028
2014-05-06,520000.0,3.0,2.5,2460,54885,2.0,0,0,4,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA,2014,5,2,45,0,45,0.04482098934135009,820.0,984.0,0,0.0,211.3821138211382,Good,WA,98059
2014-05-06,175000.0,3.0,1.0,1010,7034,1.0,0,0,3,1010,0,1954,2005,207 NW 5th St,Renton,WA 98057,USA,2014,5,2,71,1,20,0.1435882854705715,336.6666666666667,1010.0,0,0.0,173.26732673267327,Average,WA,98057
2014-05-06,460000.0,2.0,2.25,1230,929,2.0,0,0,3,1020,210,2004,2003,100 24th Ave E,Seattle,WA 98112,USA,2014,5,2,21,1,22,1.3240043057050592,615.0,546.6666666666666,1,0.17073170731707318,373.9837398373984,Average,WA,98112
2014-05-06,345000.0,4.0,2.5,2331,3826,2.0,0,0,3,2331,0,2007,0,11853 SE 176th Ct,Renton,WA 98058,USA,2014,5,2,18,0,18,0.6092524830109776,582.75,932.4,0,0.0,148.00514800514802,Average,WA,98058
2014-05-06,455000.0,5.0,2.5,2240,7770,1.0,0,0,3,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA,2014,5,2,47,0,47,0.2882882882882883,448.0,896.0,1,0.4017857142857143,203.125,Average,WA,98034
2014-05-06,610000.0,4.0,3.0,2450,10117,1.0,0,0,5,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA,2014,5,2,58,0,58,0.2421666501927449,612.5,816.6666666666666,1,0.3551020408163265,248.9795918367347,Very Good,WA,98006
2014-05-06,563000.0,4.0,3.0,3100,15480,2.0,0,0,3,2400,700,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA,2014,5,2,29,0,29,0.20025839793281655,775.0,1033.3333333333333,1,0.22580645161290322,181.61290322580646,Average,WA,98028
2014-05-06,612500.0,4.0,2.0,2060,5000,1.0,0,0,3,1030,1030,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA,2014,5,2,76,1,12,0.412,515.0,1030.0,1,0.5,297.33009708737865,Average,WA,98117
2014-05-06,218000.0,3.0,1.75,1850,7684,1.0,0,0,3,1320,530,1979,2014,33945 28th Pl SW,Federal Way,WA 98023,USA,2014,5,2,46,1,11,0.2407600208224883,616.6666666666666,1057.142857142857,1,0.2864864864864865,117.83783783783784,Average,WA,98023
2014-05-06,404000.0,4.0,1.75,1840,10720,1.0,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA,2014,5,2,67,1,21,0.17164179104477612,460.0,1051.4285714285713,1,0.4782608695652174,219.56521739130434,Average,WA,98008
2014-05-06,860000.0,4.0,2.0,3740,32417,2.0,0,0,3,3740,0,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA,2014,5,2,25,0,25,0.1153715643026807,935.0,1870.0,0,0.0,229.94652406417111,Average,WA,98053
2014-05-06,136500.0,3.0,1.5,1420,8580,1.0,0,0,3,1420,0,1962,2003,32827 22nd Ave SW,Federal Way,WA 98023,USA,2014,5,2,63,1,22,0.1655011655011655,473.3333333333333,946.6666666666666,0,0.0,96.12676056338029,Average,WA,98023
2014-05-06,313950.0,3.0,1.0,1510,6083,1.0,0,0,4,860,650,1940,2001,415 NE 94th St,Seattle,WA 98115,USA,2014,5,2,85,1,24,0.2482327798783495,503.3333333333333,1510.0,1,0.4304635761589404,207.91390728476821,Good,WA,98115
2014-05-06,575000.0,3.0,1.75,2130,6500,1.0,0,2,3,1170,960,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA,2014,5,2,71,1,20,0.32769230769230767,710.0,1217.142857142857,1,0.4507042253521127,269.9530516431925,Average,WA,98199
2014-05-06,1225000.0,4.0,2.25,3490,6906,2.0,0,0,4,2280,1210,1928,0,2560 39th Ave W,Seattle,WA 98199,USA,2014,5,2,97,0,97,0.5053576600057921,872.5,1551.111111111111,1,0.3467048710601719,351.0028653295129,Good,WA,98199
2014-05-06,280000.0,3.0,1.75,1630,11800,1.0,0,0,4,1630,0,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA,2014,5,2,54,0,54,0.13813559322033897,543.3333333333334,931.4285714285714,0,0.0,171.77914110429447,Good,WA,98045
2014-05-06,515000.0,3.0,2.5,1790,7167,2.0,0,0,3,1790,0,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA,2014,5,2,36,0,36,0.24975582531045068,596.6666666666666,716.0,0,0.0,287.70949720670393,Average,WA,98074
2014-05-06,513000.0,4.0,2.5,2000,5684,2.0,0,0,3,2000,0,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA,2014,5,2,29,0,29,0.3518648838845883,500.0,800.0,0,0.0,256.5,Average,WA,98028
2014-05-06,599000.0,4.0,2.25,2260,29930,2.0,0,0,4,1400,860,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA,2014,5,2,48,0,48,0.07550952221850986,565.0,1004.4444444444445,1,0.3805309734513274,265.04424778761063,Good,WA,98006
2014-05-06,685000.0,4.0,2.5,3030,7864,2.0,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA,2014,5,2,26,0,26,0.3853001017293998,757.5,1212.0,0,0.0,226.07260726072607,Average,WA,98074
2014-05-06,365000.0,3.0,1.5,1310,8160,1.0,0,0,3,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA,2014,5,2,75,1,20,0.16053921568627452,436.6666666666667,873.3333333333334,0,0.0,278.62595419847327,Average,WA,98133
2014-05-06,762300.0,4.0,2.5,3880,14550,2.0,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA,2014,5,2,38,1,25,0.26666666666666666,970.0,1552.0,0,0.0,196.46907216494844,Average,WA,98074
2014-05-06,1580000.0,4.0,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,WA 98105,USA,2014,5,2,75,0,75,0.3443223443223443,940.0,1156.923076923077,1,0.3617021276595745,420.21276595744683,Very Good,WA,98105
2014-05-06,562000.0,5.0,2.25,3040,8111,2.0,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA,2014,5,2,41,0,41,0.37479965478979166,608.0,1351.111111111111,0,0.0,184.8684210526316,Average,WA,98052
2014-05-06,530000.0,5.0,2.5,2910,9636,1.0,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA,2014,5,2,61,0,61,0.30199252801992527,582.0,1164.0,1,0.41924398625429554,182.13058419243987,Good,WA,98008
2014-05-06,525000.0,3.0,2.5,2970,11985,1.0,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA,2014,5,2,30,0,30,0.24780976220275344,990.0,1188.0,1,0.40404040404040403,176.76767676767676,Average,WA,98074
2014-05-06,484000.0,2.0,1.75,1660,6000,1.0,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA,2014,5,2,83,1,26,0.27666666666666667,830.0,948.5714285714286,1,0.30120481927710846,291.56626506024094,Average,WA,98105
2014-05-06,725126.0,4.0,2.5,3200,12369,2.0,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA,2014,5,2,27,1,19,0.2587112943649446,800.0,1280.0,0,0.0,226.601875,Average,WA,98059
2014-05-06,360000.0,4.0,2.0,2680,18768,1.0,0,0,5,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA,2014,5,2,60,0,60,0.14279624893435636,670.0,1340.0,0,0.0,134.32835820895522,Very Good,WA,98001
2014-05-06,387000.0,3.0,1.0,1230,9568,1.0,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA,2014,5,2,63,0,63,0.12855351170568563,410.0,1230.0,0,0.0,314.6341463414634,Very Good,WA,98056
2014-05-06,483500.0,4.0,2.5,2740,45732,2.0,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA,2014,5,2,30,0,30,0.05991428321525409,685.0,1096.0,0,0.0,176.45985401459853,Average,WA,98077
2014-05-06,655500.0,4.0,3.5,3380,8330,2.0,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA,2014,5,2,25,0,25,0.4057623049219688,845.0,965.7142857142857,0,0.0,193.93491124260356,Average,WA,98177
